Item,SKU,UPC,Unit Cost,Case Size
"Nfl tennessee titans led solar torch  36""",GARD036201,810028052130,7.50,6
"Nfl san francisco 49ers led solar torch  36""",GARD036200,810028052109,7.50,6
"Nfl seattle seahawks led solar torch  36""",GARD036199,810028052116,7.50,6
"Nfl new york jets led solar torch  36""",GARD036198,810028052062,7.50,6
"Nfl miami dolphins led solar torch  36""",GARD036194,810028052017,7.50,6
"Nfl los angeles rams led solar torch  36""",GARD036192,810028052000,7.50,6
Nfl jacksonville jaguars led solar torch ...,GARD036191,810028051973,7.50,6
"Nfl carolina panthers led solar torch  36""",GARD036187,810028051874,7.50,6
"Nfl arizona cardinals led solar torch 36""",GARD036185,810028051836,7.50,6
"Nhl vegas golden knights led solar torch 36""",GARD036183,810028057357,7.50,6
"Nhl tampa bay lightning led solar torch 36""",GARD036182,810028057340,7.50,6
"Nhl new york rangers led solar torch 36""",GARD036179,810028057289,7.50,6
"Nhl colorado avalanche led solar torch 36""",GARD036177,810028057227,7.50,6
"Mlb san diego padres lava lamp speaker 16.5""",ELEC036323,810028056671,6.00,8
Mlb san francisco giants lava lamp speake...,ELEC036321,810028056688,8.00,8
"Mlb minnesota twins lava lamp speaker 16.5""",ELEC036315,810028056619,6.00,8
"Mlb miami marlins lava lamp speaker 16.5""",ELEC036314,810028056596,6.00,8
"Mlb colorado rockies lava lamp speaker 16.5""",ELEC036306,810028056534,6.00,8
Ncaa washington state cougars lava lamp s...,ELEC036299,810028053588,8.00,8
Ncaa vanderbilt commodores lava lamp spea...,ELEC036295,840331422924,8.00,8
Ncaa central florida knights lava lamp sp...,ELEC036291,810079442423,6.00,8
"Ncaa syracuse orange lava lamp speaker 16.5""",ELEC036288,840331422917,8.00,8
"Ncaa oregon ducks lava lamp speaker 16.5""",ELEC036281,810028053038,8.00,8
Ncaa north carolina a&t aggies lava lamp ...,ELEC036277,810028052864,8.00,8
"Ncaa memphis tigers lava lamp speaker 16.5""",ELEC036274,810028053519,6.00,8
Ncaa maryland terrapins lava lamp speaker...,ELEC036273,810028050839,6.00,8
"Ncaa howard bisons lava lamp speaker 16.5""",ELEC036268,810028052871,8.00,8
Nfl tampa bay buccaneers sand art craft kit,ARTS034182,810079448791,2.00,24
Nfl san francisco 49ers sand art craft kit,ARTS034181,810079448777,2.00,24
Nfl seattle seahawks sand art craft kit,ARTS034180,810079448784,2.00,24
Nfl new orleans saints sand art craft kit,ARTS034175,810079448715,2.00,24
Nfl las vegas raiders sand art craft kit,ARTS034172,810079448746,2.00,24
Nfl los angeles rams sand art craft kit,ARTS034171,810079448678,2.00,24
Nfl los angeles chargers sand art craft kit,ARTS034170,810079448661,2.00,24
Nfl indianapolis colts sand art craft kit,ARTS034167,810079448630,2.00,24
Nfl houston texans sand art craft kit,ARTS034166,810079448623,2.00,24
Nfl denver broncos sand art craft kit,ARTS034164,810079448593,2.00,24
Nfl dallas cowboys sand art craft kit,ARTS034163,810079448586,2.00,24
Nfl chicago bears sand art craft kit,ARTS034160,810079448555,2.00,24
Nfl atlanta falcons sand art craft kit,ARTS034157,810079448517,2.00,24
Nfl arizona cardinals sand art craft kit,ARTS034156,810079448500,2.00,24
Ncaa texas a&m aggies sand art craft kit,ARTS034146,810079449088,2.00,24
Ncaa southern jaguars sand art craft kit,ARTS034145,810079449279,2.00,24
Ncaa oregon ducks sand art craft kit,ARTS034141,810079449200,2.00,24
Ncaa oklahoma state cowboys sand art craf...,ARTS034140,810079449019,2.00,24
Ncaa oklahoma sooners sand art craft kit,ARTS034139,810079445301,2.00,24
Ncaa nebraska cornhuskers sand art craft kit,ARTS034137,810079448982,2.00,24
Ncaa north carolina a&t aggies sand art c...,ARTS034135,810079449262,2.00,24
Ncaa michigan state spartans sand art cra...,ARTS034132,810079448944,2.00,24
Ncaa miami hurricanes sand art craft kit,ARTS034131,810079449194,2.00,24
Ncaa lsu tigers sand art craft kit,ARTS034127,810079445325,2.00,24
Ncaa louisville cardinals sand art craft kit,ARTS034126,810079448913,2.00,24
Ncaa indiana hoosiers sand art craft kit,ARTS034124,810079449224,2.00,24
Ncaa howard bison sand art craft kit,ARTS034123,810079449255,2.00,24
Ncaa grambling state tigers sand art craf...,ARTS034122,810079449248,2.00,24
Ncaa florida state seminoles sand art cra...,ARTS034121,810079448906,2.00,24
Ncaa florida gators sand art craft kit,ARTS034120,810079448890,2.00,24
Ncaa florida atlantic owls sand art craft...,ARTS034119,810079448883,2.00,24
Ncaa florida a&m rattlers sand art craft kit,ARTS034118,810079449231,2.00,24
Ncaa boise state broncos sand art craft kit,ARTS034117,810079448852,2.00,24
Ncaa arkansas razorbacks sand art craft kit,ARTS034115,810079448838,2.00,24
Man stuff duffle bag - dark blue,SOFT036044,672649230867,6.00,10
Whatup slim can cooler,HSWE036062,672649155030,1.50,24
Proud parent grill mitt,HSWE036051,672649153852,1.50,50
Mom juice slim can cooler,HSWE036047,672649303998,1.50,24
Many colors tumbler 20oz,HSWE036045,672649295767,2.00,12
Man stuff apron trophy grandpa,HSWE036042,672649229168,2.50,50
Delaware mug 13.5oz,HSWE036033,672649883674,1.00,24
Spelled backwards sign,HSWE036030,672649297945,0.30,300
Washington dc air freshener 2pc,AUTO036061,672649221117,0.50,192
Texas air freshener 2pc,AUTO036059,672649867025,0.50,192
"Faux cactus pick 41""l.",HSWE035825,847539094731,3.50,12
"Embroidered honeycomb 18"" pillow cover",SOFT034730,20191213011977,1.50,42
"Be grateful led canvas print 9""l x 9""w",HSWE034816,20210504095000,3.00,19
"Rust bristle pick 2pc set 27""l",HSWE034679,20210504095824,3.50,24
"Faux cactus pick 41""l",HSWE034676,191009693857,3.50,6
"Green/yellow harvest leaf pick 2pc set 34""l",HSWE034668,687293574007,3.50,29
"Tan modern tulip table runner 54""l x 16""w",HSWE034849,20191212011907,2.50,50
"Dried artichokes 5pc set 3""dia",HSWE034623,846478217645,2.00,12
Ncaa texas longhorns sand art craft kit,ARTS034148,810079449095,2.00,24
Nfl los angeles rams metal football art,HSWE034323,812081038090,5.00,14
Nfl jacksonville jaguars metal football art,HSWE034322,812081038069,5.00,7
Ncaa ohio state buckeyes metal football art,HSWE034320,810028051348,5.00,22
Ncaa maryland terrapins metal football art,HSWE034318,810028057685,5.00,5
Ncaa lsu tigers metal football art,HSWE034317,810028050976,5.00,9
Ncaa auburn tigers metal football art,HSWE034316,810028050945,5.00,29
Nfl washington commanders scratch art cra...,ARTS034240,810079447329,2.00,69
Nfl tampa bay buccaneers scratch art craf...,ARTS034238,810079447305,2.00,64
Nfl san francisco 49ers scratch art craft...,ARTS034237,810079447282,2.00,66
Nfl seattle seahawks scratch art craft kit,ARTS034236,810079447299,2.00,55
Nfl philadelphia eagles scratch art craft...,ARTS034234,810079447268,2.00,74
Nfl new york jets scratch art craft kit,ARTS034233,810079447244,2.00,33
Nfl new orleans saints scratch art craft kit,ARTS034231,810079447220,2.00,35
Nfl miami dolphins scratch art craft kit,ARTS034228,810079447190,2.00,66
Nfl las vegas raiders scratch art craft kit,ARTS034227,810079447251,2.00,48
Nfl los angeles rams scratch art craft kit,ARTS034226,810079447183,2.00,46
Nfl los angeles chargers scratch art craf...,ARTS034225,810079447176,2.00,30
Nfl jacksonville jaguars scratch art craf...,ARTS034224,810079447152,2.00,35
Nfl houston texans scratch art craft kit,ARTS034223,810079447138,2.00,35
Nfl denver broncos scratch art craft kit,ARTS034221,810079447107,2.00,43
Nfl dallas cowboys scratch art craft kit,ARTS034220,810079447091,2.00,48
Nfl chicago bears scratch art craft kit,ARTS034218,810079447060,2.00,43
Nfl carolina panthers scratch art craft kit,ARTS034217,810079447053,2.00,35
Nfl buffalo bills scratch art craft kit,ARTS034216,810079447046,2.00,58
Nfl baltimore ravens scratch art craft kit,ARTS034215,810079447039,2.00,75
Nfl atlanta falcons scratch art craft kit,ARTS034214,810079447022,2.00,58
Mlb washington nationals scratch art craf...,ARTS034213,810079448357,2.00,46
Mlb texas rangers scratch art craft kit,ARTS034212,810079448333,2.00,36
Mlb tampa bay rays scratch art craft kit,ARTS034211,810079448326,2.00,35
Mlb toronto blue jays scratch art craft kit,ARTS034210,810079448340,2.00,36
Mlb san diego padres scratch art craft kit,ARTS034209,810079448289,2.00,34
Mlb seattle mariners scratch art craft kit,ARTS034208,810079448302,2.00,35
Mlb san francisco giants scratch art craf...,ARTS034207,810079448296,2.00,48
Mlb st. louis cardinals scratch art craft...,ARTS034206,810079448319,2.00,47
Mlb philadelphia phillies scratch art cra...,ARTS034205,810079448265,2.00,41
Mlb new york yankees scratch art craft kit,ARTS034203,810079448234,2.00,53
Mlb new york mets scratch art craft kit,ARTS034202,810079448241,2.00,66
Mlb minnesota twins scratch art craft kit,ARTS034201,810079448227,2.00,38
Mlb miami marlins scratch art craft kit,ARTS034200,810079448203,2.00,36
Mlb los angeles dodgers scratch art craft...,ARTS034198,810079448197,2.00,56
Mlb los angeles angels scratch art craft kit,ARTS034197,810079448180,2.00,38
Mlb houston astros scratch art craft kit,ARTS034195,810079448166,2.00,59
Mlb chicago white sox scratch art craft kit,ARTS034193,810079448104,2.00,48
Mlb colorado rockies scratch art craft kit,ARTS034191,810079448142,2.00,36
Mlb cleveland guardians scratch art craft...,ARTS034190,810079448135,2.00,72
Mlb baltimore orioles scratch art craft kit,ARTS034187,810079448081,2.00,42
Mlb arizona diamondbacks scratch art craf...,ARTS034186,810079448067,2.00,42
Mlb atlanta braves scratch art craft kit,ARTS034185,810079448074,2.00,70
"Neutral stripe 18"" pillow cover",SOFT034728,20191212011888,1.50,57
"Grassy fields pick 2pc set 22""l",HSWE034675,20210504101240,3.50,36
"Loungie kids pillow lounger cover - 88"" f...",SOFT035030,810010643698,2.50,10
"Yellow pom pom 18"" pillow cover",SOFT034688,20191213011955,1.50,50
Nfl san francisco 49ers tabletop inflatab...,HSWE034313,840331401592,3.00,24
Nfl minnesota vikings tabletop inflatable...,HSWE034308,840331401516,3.00,24
Nfl miami dolphins tabletop inflatable ce...,HSWE034307,840331401509,3.00,24
Nfl las vegas raiders tabletop inflatable...,HSWE034306,840331401561,3.00,24
Nfl denver broncos tabletop inflatable ce...,HSWE034303,840331401417,3.00,24
Nfl dallas cowboys tabletop inflatable ce...,HSWE034302,840331401400,3.00,24
Nfl buffalo bills tabletop inflatable cen...,HSWE034300,840331401356,1.00,24
Nfl ravens & dolphins asst. abletop infla...,HSWE034299,840331401349,3.00,24
Mlb cardinals & giants asst. tabletop inf...,HSWE034298,840331401325,3.00,24
Nfl carolina panthers ceramic pumpkin hel...,SEAS034077,810028053045,10.00,1
Nfl san francisco 49ers cement planter -4...,SEAS034052,810028052741,2.00,12
Nfl las vegas raiders cement planter -4in...,SEAS034051,810028052802,2.00,12
Nfl dallas cowboys cement planter -4in -e...,SEAS034049,810028052703,2.00,12
"Modern shapes framed print 12.75""l x 17.7...",HSWE034827,746427821612,6.00,4
"Tan bristle pick 2pc set 27""l",HSWE034667,20210504095441,3.50,60
Nfl philadelphia eagles glass dome paperw...,STAT034290,810079446445,4.00,12
Nfl new orleans saints glass dome paperwe...,STAT034289,810079446407,4.00,12
Nfl las vegas raiders glass dome paperwei...,STAT034286,810079446438,4.00,12
Nfl los angeles chargers glass dome paper...,STAT034284,810079446353,4.00,12
"Nfl denver broncos glass dome paperweight 4""",STAT034278,810079446285,4.00,12
Ncaa washington huskies glass dome paperw...,STAT034270,840331400144,4.00,12
"Ncaa oregon ducks glass dome paperweight 4""",STAT034265,810079446735,4.00,12
"Ncaa auburn tigers glass dome paperweight 4""",STAT034252,810079446520,4.00,12
Ncaa nebraska huskers ceramic pumpkin hel...,SEAS034569,810079445110,10.00,1
Ncaa clemson tigers ceramic pumpkin helme...,SEAS034056,810028059795,10.00,1
Nhl vegas golden knights glass dome paper...,STAT034297,810079446896,4.00,12
Nfl tampa bay buccaneers glass dome paper...,STAT034294,810079446483,4.00,12
Nfl san francisco 49ers glass dome paperw...,STAT034293,810079446469,4.00,12
Nfl los angeles rams glass dome paperweig...,STAT034285,810079446360,4.00,12
Nfl carolina panthers glass dome paperwei...,STAT034274,810079446230,4.00,12
Nfl atlanta falcons glass dome paperweigh...,STAT034272,810079446209,4.00,12
Ncaa north carolina tar heels glass dome ...,STAT034269,810079446612,4.00,12
Ncaa tenessee volunteers glass dome paper...,STAT034268,810079446650,2.00,12
Ncaa southern jaguars glass dome paperwei...,STAT034267,810079446810,4.00,12
Ncaa nebraska cornhuskers glass dome pape...,STAT034263,810079446605,4.00,12
Mlb baltimore orioles beach paddleball2 pack,SPOR034033,840331400229,2.50,12
Ncaa miami hurricanes glass dome paperwei...,STAT034261,810079446728,4.00,12
"Ncaa lsu tigers glass dome paperweight 4""",STAT034259,810079446568,4.00,12
Ncaa grambling state tigers glass dome pa...,STAT034257,810079446780,4.00,12
Ncaa florida gators glass dome paperweigh...,STAT034255,810079446544,4.00,12
Ncaa clemson tigers glass dome paperweigh...,STAT034253,810079446537,4.00,12
Ncaa alabama crimson tide glass dome pape...,STAT034251,810079446513,4.00,12
Mlb washington nationals glass dome paper...,STAT034250,810079447008,4.00,12
Mlb san diego padres glass dome paperweig...,STAT034249,840331400946,4.00,12
Mlb st. louis cardinals glass dome paperw...,STAT034247,810079446995,4.00,12
Mlb philadelphia phillies glass dome pape...,STAT034246,840331400922,4.00,12
Mlb los angeles dodgers glass dome paperw...,STAT034244,810079446964,4.00,12
"Mlb atlanta braves glass dome paperweight 4""",STAT034241,810079446919,4.00,12
Nfl washington commanders glass dome pape...,STAT034296,810079446506,4.00,12
Nfl tenessee titans glass dome paperweigh...,STAT034295,810079446490,4.00,12
Nfl jacksonville jaguars glass dome paper...,STAT034282,810079446339,4.00,12
"Nfl buffalo bills glass dome paperweight 4""",STAT034273,810079446223,2.00,12
Nfl houston texans ceramic pumpkin helmet...,SEAS034078,810028051430,10.00,1
Nfl arizona cardinals ceramic pumpkin hel...,SEAS034075,810028051362,10.00,1
Ncaa washington huskies ceramic pumpkin h...,SEAS034071,810028051614,10.00,1
Ncaa texas longhorns ceramic pumpkin helm...,SEAS034069,810079440832,10.00,1
Ncaa memphis tigers ceramic pumpkin helme...,SEAS034059,810028051799,10.00,1
Ncaa arkansas razorbacks ceramic pumpkin ...,SEAS034053,810028051782,10.00,1
Nfl washington commanders ceramic pumpkin...,SEAS034082,810028051508,10.00,1
Nfl seattle seahawks ceramic pumpkin helm...,SEAS034081,810028051485,10.00,1
Ncaa washington state cougars ceramic pum...,SEAS034073,810028051652,10.00,1
"Ncaa utah utes ceramic pumpkin helmet 10""",SEAS034070,810028051669,10.00,1
Ncaa texas a&m aggies ceramic pumpkin hel...,SEAS034068,810079440481,10.00,1
Ncaa south florida bulls ceramic pumpkin ...,SEAS034067,810028053915,10.00,1
Ncaa south carolina gamecocks ceramic pum...,SEAS034066,810079440825,10.00,1
"Ncaa oregon ducks ceramic pumpkin helmet 10""",SEAS034065,810028051591,2.50,1
Ncaa north dakota state bison ceramic pum...,SEAS034063,810079440801,10.00,1
Ncaa miami hurricanes ceramic pumpkin hel...,SEAS034060,810028059856,10.00,1
Boise state broncos ceramic pumpkin helme...,SEAS034055,810028051638,10.00,1
"Sp scj professional estesol pure hand, ha...",BEAU033549,691240092735,5.50,6
Stroller carrying loop - gray ni,BABY033687,715418188386,0.50,144
20oz slim tumbler with straw - floral white,HSWE033520,665613251883,3.00,24
Florida tea towel,HSWE032439,703800028006,1.00,99
Air freshener 2pack ark - ocean,AUTO032420,672649872333,0.50,192
Louisiana thermal mug 10.5oz,HSWE032413,672649884282,1.50,24
What the elf? face mask,HEAL032395,672649296658,0.25,400
Quarantini face mask,HEAL032392,672649296665,0.25,400
Work related desk sign,HSWE032384,672649882219,0.30,300
Not an afternoon person desk sign,HSWE032380,672649869050,0.30,300
Scrub life face mask,HEAL032366,672649296061,0.25,400
Perfectly queer wine glass 16oz,HSWE032324,672649292858,1.00,16
Grandma wine glass 16oz,HSWE031838,672649310415,1.00,16
Sp glade wax melts 8ct 3.1oz aqua waves,CLEA032915,046500039232,1.75,16
Sp bulbhead ruby space hearts bagvalue 24...,HDWE032831,097298046827,3.60,10
Desert snake bangle keychain,HSWE032351,703800081711,0.75,192
Momshell car air freshener 2pc,AUTO032333,672649273536,0.50,192
Smooth operator keychain bottle opener,HSWE032416,672649224774,0.25,360
Game on keychain bottle opener,HSWE032415,672649224798,0.25,348
"Livin' the scrub life sign 4""x4""",HSWE032377,672649158826,0.30,40
"Drink or swim sign 4""x4""",HSWE032374,672649163455,0.30,40
Beautiful day face mask,HEAL032361,672649296054,0.25,400
Bananas car air freshener 2pc,AUTO032327,672649273611,0.50,192
Take your top off keychain bottle opener,HSWE032290,672649224781,0.25,318
Is it recess yet? sign (misprint),HSWE032424,672649158857,0.30,40
Latte car air freshener 2pc,AUTO032409,672649247414,0.50,192
Tinsel in a tangle face mask,HEAL032394,672649296634,0.25,400
Bah! humbug face mask,HEAL032389,672649296672,0.25,400
Wonder nail file,BEAU032348,672649251084,0.25,304
My dog nail file,BEAU032341,672649251077,0.25,304
Cat's don't care nail file,BEAU032330,672649251046,0.25,304
Therapy dogs nail file,BEAU032326,672649251060,0.25,304
High tides car coaster,AUTO032336,672649163332,0.30,216
Hallmark youve been boo'd hllwn kit($9.99)ni,TOYS010395,763795408924,0.25,16
"Hallmark cards 10ct 5.5"" x 4"" heres the s...",STAT025563,795902348366,0.55,216
Hallmark elegant footed 20ct notes sets b...,STAT025555,795902404369,1.00,24
Hallmark cards & note pad set (note pads ...,STAT025552,763795949762,0.75,16
Boss lady silicone wine cup 12.5oz,HSWE031916,672649296429,0.50,120
Serve double erase 0.7 lead tube and eras...,STAT022605,8680869406315,1.00,80
Dooley boards white markers 2ct,STAT017071,096774503021,1.50,288
Sp blutiger lumbar pillow mo (brown box),SPOR028617,0972985155078,10.00,1
Texas metal ornament,SEAS032085,703800064459,0.50,96
Engaged ceramic ornament,SEAS032048,703800022608,1.00,24
"No wake zone sign 4""x4""",HSWE032379,672649161802,0.30,40
Gayborhood wine glass 16oz,HSWE032323,672649155313,1.00,16
"Proud parent block sign 4""",HSWE032182,672649162496,0.30,40
Born with it wine glass 16oz,HSWE032172,672649292735,1.00,16
Shot glass - south carolina,HSWE032166,672649250865,0.25,96
All for love mug 18oz,HSWE032043,672649292759,1.50,24
Pollen small planter,HSWE031995,672649298157,0.50,32
Proud parent small planter,HSWE031986,672649297198,0.50,32
Stay saucy tea towel,HSWE031981,672649294340,1.00,99
They whine silicone wine cup 12.5oz,HSWE031976,672649297488,0.50,120
Rainbow silicone wine cup 12.5oz,HSWE031973,672649249111,0.50,120
Thinking of you wine glass 16oz,HSWE031972,672649298973,1.00,16
Virginia silicone wine cup 12.5oz,HSWE031922,672649249562,0.50,120
South carolina silicone wine cup 12.5oz,HSWE031921,672649249531,0.50,120
Louisiana silicone wine cup 12.5oz,HSWE031919,672649249418,0.50,120
Kentucky silicone wine cup 12.5oz,HSWE031918,672649249401,0.50,120
Rainbow silicone wine cup 12.5oz.,HSWE031914,672649295620,0.50,120
Annoyed silicone wine cup 12.5oz,HSWE031909,672649277817,0.50,120
