ItemCode,Description,CasePack,Source,Search Query,Best ASIN,Matched Title,BSR,Monthly Sold,Seller Count,Amazon Present %,Amazon Is Buybox,Category
FAM04-068,Hair Color Medium,1,family_group,Hair Color Medium,B004C0NYY8,"L'Oreal Paris Excellence Crème Permanent Hair Dye, Triple Care Hair Color with Hyaluronic Acid for 100% Gray Coverage, 8G Medium Golden Blonde, 1 Kit (Packaging May Vary)",54,1000,26,94.9,True,Hair Color
FAM04-069,Hair Color Light,2,family_group,Hair Color Light,B000YJR4ZG,"L'Oreal Paris Excellence Crème Permanent Hair Dye, Triple Care Hair Color with Hyaluronic Acid for 100% Gray Coverage, 6R Light Auburn, 1 Kit (Packaging May Vary)",54,2000,27,94.0,True,Hair Color
FAM04-070,RIAH Hair Color,1,family_group,RIAH Hair Color,,,,,,,,
FAM04-071,Permanent Mustache Beard,1,family_group,Permanent Mustache Beard,B0GWBNSFDP,"The Beard Club Permanent Hair and Beard Dye for Men – Professional Quality Mustache Dye, Hair Color for Men, Covers Grays, All in One Reusable 5 Minute Color Kit – Dark Brown",3181,900,1,0.0,False,Hair Color
FAM04-072,PermanentPermanent BeardBeard DarkDark,1,family_group,PermanentPermanent BeardBeard DarkDark,,,,,,,,
FAM04-073,ColorColor CremeCreme RichRich,1,family_group,ColorColor CremeCreme RichRich,,,,,,,,
FAM04-074,HAIR PRODUCTS Permanent,1,family_group,HAIR PRODUCTS Permanent,B0GZJ2RDSJ,"SJHJYYDDP 100PCS shower cap disposable,2 permanent shower caps,shower caps for women disposable caps,essential accessories for hotel travel,and deep hair care and cleaning products",157549,0,1,0.0,False,Shower Caps
FAM04-075,YTUAEBYYTTUUAAEEBB Oral Gel,1,family_group,YTUAEBYYTTUUAAEEBB Oral Gel,,,,,,,,
FAM04-076,Oral Fusion Toothbrush,3,family_group,Oral Fusion Toothbrush,B07XRQQH44,The Home Fusion Company Dental Care Care Kit 4 Piece Oral Dental Pick Mirror Tongue Cleaner & Toothbrush,0,0,0,0.0,False,Dental Care Kits
FAM04-077,Oral Fusion Floss,2,family_group,Oral Fusion Floss,,,,,,,,
FAM04-078,Mouthwash LARO Original,1,family_group,Mouthwash LARO Original,,,,,,,,
FAM04-079,Mouthwash Winter Green,1,family_group,Mouthwash Winter Green,B009ONXXJE,"Lucky Super Soft Mouthwash, Winter Green, 16.9 Fluid Ounce",778082,0,0,0.0,False,Mouthwash
FAM04-080,Mouthwash Fresh Mint,1,family_group,Mouthwash Fresh Mint,B00IRKRK9O,"TheraBreath Fresh Breath Mouthwash, Icy Mint Flavor, Alcohol-Free, 16 Fl Oz (Pack of 2)",76,100000,54,93.0,True,Mouthwash
FAM04-081,Toothpaste Toothbrush Whitening,1,family_group,Toothpaste Toothbrush Whitening,B0DK7HB157,"GuruNanda Hydroxyapatite Toothpaste with Neem, SLS & Fluoride Free, 4x4.2oz",963,1000,1,0.0,False,Toothpaste
FAM04-082,Toothpaste Toothbrush Anti,1,family_group,Toothpaste Toothbrush Anti,B0F1MY38VR,"Bathroom Counter Organizer and Storage, 7 Slots Detachable Toothbrush Holders for Bathrooms, Anti-Slip Electric Toothbrush and Toothpaste Holder Countertop Vanity Organizer Accessories for Adults Kids",1372,8000,3,0.0,False,Toothbrush Holders
FAM04-083,Mouthwash Ice Cool,1,family_group,Mouthwash Ice Cool,B08KJCZW4Q,Korean Mouthwash Toothpaste Tabs Chewable Chewing Gargle Breath Refresher 12 Tablets Individual Packing (ICE COOL Flavor),0,0,1,0.0,False,Mouthwash
FAM04-084,Toothpast Toothbrush,1,family_group,Toothpast Toothbrush,B0FN3R9L6C,"Travel Toothbrush Set Portable Foldable Soft Toothbrushes with Mini Toothpast, White (3)",160038,0,1,0.0,False,Manual Toothbrushes
FAM04-085,Tooth Brush Pvc,1,family_group,Tooth Brush Pvc,B0CW9W9Y2K,"Pen Holder for Desk Cute, Artistic Brain PVC Pencil Holder Storage Bins Tooth Brush Cup, Pencil Cup Stationery Desk Organizer",0,0,0,0.0,False,Pencil Holders
FAM04-086,Dental Care,1,family_group,Dental Care,B07NJLMDNQ,"Pedigree Dentastix Large Breed Dental Dog Treats, Fresh, 36 Count",19,20000,42,81.8,True,"Cookies, Biscuits & Snacks"
FAM04-087,IM Ashley Belle,1,family_group,IM Ashley Belle,,,,,,,,
FAM04-088,IM IM LU,1,family_group,IM IM LU,1729022928,Das Vermächtnis der Lil`Lu (2): Lovisa - Im Zeichen des Feuers (German Edition),0,0,0,50.0,False,General
FAM04-089,Hand Sanitizer Classic,1,family_group,Hand Sanitizer Classic,B09YTF82SH,Touchland Glow Revitalizing Hydrating Hand Sanitizer Spray Travel Size,4925,4000,2,44.4,False,Foot & Hand Care
FAM04-090,Lucky Hand Sanitizer,1,family_group,Lucky Hand Sanitizer,B08CL3T7VQ,"Lucky Super Soft Hand Sanitizer Gel, 8 oz Hand Sanitizer Gel with Alcohol, Hand Sanitizer with Pump, Antibacterial Gel Sanitizer, Bulk, Value Pack, 12 Bottles, 8,oz",939188,0,1,0.0,False,Hand Sanitizers
FAM04-091,Yardley Epsom Salt,2,family_group,Yardley Epsom Salt,,,,,,,,
FAM04-092,Oz Epsom Salt,2,family_group,Oz Epsom Salt,B0CK4YS1SV,"Dr Teal's Body Wash with Pure Epsom Salt, Relax & Relief with Eucalyptus & Spearmint, 24 fl oz (Pack of 2)",336,10000,6,93.4,True,Body Washes
FAM04-093,Epsom Salt Eucalyptus,1,family_group,Epsom Salt Eucalyptus,B0CK4YS1SV,"Dr Teal's Body Wash with Pure Epsom Salt, Relax & Relief with Eucalyptus & Spearmint, 24 fl oz (Pack of 2)",336,10000,6,93.4,True,Body Washes
FAM04-094,Epsom Salt Foot,2,family_group,Epsom Salt Foot,B0C7LK1MRR,Tea Tree & Muscle Recovery Epsom Salt Foot Soak Combo Promotes Relaxation,2145,50,1,0.0,False,Salts & Soaks
FAM04-095,FW5 Petroleum Jelly,1,family_group,FW5 Petroleum Jelly,,,,,,,,
FAM04-096,Rubbing Alcohol White,2,family_group,Rubbing Alcohol White,B0DZB9HS84,"2PCS 200ml (6.8oz) No-Touch Push Down Solvent Dispensers – White Stainless Steel Lid Bottle for Isopropyl Alcohol, Rubbing Alcohol, Acetone, Methanol – Anti-Reflux Pump Container for Solder Flux",25222,100,3,0.0,False,Solder
FAM04-097,Isopropyl Rubbing Alcohol,2,family_group,Isopropyl Rubbing Alcohol,B0C1QV97BR,RAPID PROTECTANT 70% Isopropyl Alcohol Spray - USP Grade - 17 Fl Oz - Rubbing Alcohol Spray Bottle 70%,2107,3000,1,0.0,False,Alcohols
FAM04-098,PC HTLA Oz,1,family_group,PC HTLA Oz,,,,,,,,
FAM04-099,Feminine Wash Island,1,family_group,Feminine Wash Island,B00KOCAO6E,"Summer's Eve Island Splash Feminine Cleansing Wash, Daily Intimate Wash, Removes Odor, pH Balanced, Gentle for Sensitive Skin, 9 Ounce (Pack of 1)",80089,200,37,89.8,False,Feminine Washes
FAM04-100,Feminine Wash,1,family_group,Feminine Wash,B0072K2BMG,"vH essentials, Ph Balanced Daily Feminine Wash, Tea Tree Oil & Prebiotic, 6, Fl Oz, (Pack Of 1) 54306 Clear",20,30000,28,95.3,True,Feminine Washes
FAM04-101,Feminine Wash Odor,1,family_group,Feminine Wash Odor,B0FBFRFBCR,"vH essentials Daily Feminine Wash, 10 fl oz",457,5000,1,100.0,True,Feminine Washes
FAM04-102,FeelSilk Maxi Pads,2,family_group,FeelSilk Maxi Pads,B09PG4BB47,"FeelSilk Maxi Regular Pads with Wings for Women,Regular Abosorbency,42 Count",1171213,0,0,0.0,False,Panty Liners
FAM04-103,FeelSilk Ultra Thin,1,family_group,FeelSilk Ultra Thin,B09PFYC74B,"FeelSilk Ultra Thin Feminine Pads with Wings for Women, Super Absorbency, Unscented,54 Count",975721,0,0,0.0,False,Panty Liners
FAM04-104,FeelSilk Period FeelSilk,1,family_group,FeelSilk Period FeelSilk,,,,,,,,
FAM04-105,FeelSilk Overnight Maxi,1,family_group,FeelSilk Overnight Maxi,,,,,,,,
FAM04-106,FeelSilk BEAU Ultra,1,family_group,FeelSilk BEAU Ultra,,,,,,,,
FAM04-107,Silky Maxi Overnight,1,family_group,Silky Maxi Overnight,,,,,,,,
FAM04-108,Silky ct Maxi,5,family_group,Silky ct Maxi,,,,,,,,
FAM04-109,Cotton Pads Round,1,family_group,Cotton Pads Round,B0C2HBTKXW,"Tbestmax Qtips Dispenser Bathroom Container, 10/12 oz Big Cotton Ball Holder, Apothecary Jar Organizer for Storage Cotton Swab, Round Pads, Floss Picks (Brown Wood Lids)",2618,200,3,0.0,False,Canisters
FAM04-110,Cotton Balls,1,family_group,Cotton Balls,B0C4CJ24GF,"Keche Cotton Yarn, 60% Cotton 40% Acrylic Yarn, Soft Cotton Yarn for Crochet and Knitting, Amigurumi Yarn 4 Skeins/Balls [1.76 Oz (50g) / 180 Yrds (165m)] x 4 - Cream",351,0,1,0.0,False,Yarn
FAM04-111,Cotton Swab Paper,2,family_group,Cotton Swab Paper,B0BY8RF3KT,"1000 Count Mini Cotton Swabs, Spiral/Round Cotton Swab with Paper Stick for Personal Care and Cleaning",42339,300,1,0.0,False,Cotton Swabs
FAM04-112,Cotton Swab Plastic,2,family_group,Cotton Swab Plastic,B09MQ9LBMG,"VITEVER 3 Pack Qtip Holder Dispenser with Bamboo Lids - 10 oz Clear Plastic Apothecary Jar Containers for Vanity Makeup Organizer Storage - Bathroom Accessories Set for Cotton Swab, Ball, Pads, Floss",2713,700,4,0.0,False,Canisters
FAM04-113,Cotton Swabs Plastic,1,family_group,Cotton Swabs Plastic,B0BLJKGLBQ,"Tbestmax Bathroom Organizer Accessories Set-10 OZ,7 OZ Qtips Holder Storage with Clear Plastic Lids, Cotton Ball/Swabs Dispenser, Apothecary Container Jar 3 Pcs",2618,200,1,0.0,False,Canisters
FAM04-114,Make up Remover,1,family_group,Make up Remover,B07CV28SSD,Farmacy Makeup Remover Cleansing Balm - Green Clean Waterproof Makeup Remover Balm + Oil Cleanser for Face - Gently Melts Make Up + SPF - Hydrates + Softens Skin with Super Greens + Papaya (100ml),2196,1000,219,0.0,False,Makeup Cleansing Creams
FAM04-115,BEAU Dry Heel,1,family_group,BEAU Dry Heel,,,,,,,,
FAM04-116,LU Nail Polish,1,family_group,LU Nail Polish,B01LDUX5JI,"MAYA White Gel Halal Nail Polish - Non Toxic Nail Polish, Vegan and Cruelty Free, Nail Art DIY Manicure at Home, 0.4 fl oz Soak Off Nail Lacquer, Made in USA – Lu Lu White",99137,0,2,50.0,False,Nail Polish
FAM04-117,Fl Oz Nail,3,family_group,Fl Oz Nail,B0B723T8WQ,"B7000 Jewelry Glue for Making, FITTDYHE 1PCS 50ML/1.69 fl oz Clear Adhesive for Rhinestone, Fabric, Multipurpose Super B-7000 for Phone Repair, Nail Art, Wood, Glass, Charms",16,20000,1,0.0,False,Art Glues & Pastes
FAM04-118,Flex Nail Polish,2,family_group,Flex Nail Polish,B0BXN536Q9,OPI Nail Lacquer Flex on the Beach​ | Opaque Bright Orange Nail Polish,127,0,1,68.1,True,Nail Polish
FAM04-119,Nail Polish Remover,1,family_group,Nail Polish Remover,B06XBBS1WP,"Cutex Gel Nail Polish Remover, Ultra-Powerful & Removes Glitter and Dark Colored Paints, Paraben Free, 6.76 Fl Oz",82,20000,16,80.8,True,Nail Polish Remover
FAM04-120,HTLA Nail Polish,1,family_group,HTLA Nail Polish,,,,,,,,
FAM04-121,Antibacterial Wipes,1,family_group,Antibacterial Wipes,B00IB18VPG,"Lysol Disinfectant Wipes, Multi-Surface Antibacterial Cleaning Wipes, For Disinfecting and Cleaning, Lemon and Lime Blossom, 80 Count (Pack of 1)",306,9000,8,71.2,True,Disinfectant Wipes
FAM04-122,Yardley Disposable Wash,1,family_group,Yardley Disposable Wash,,,,,,,,
FAM04-123,Lady Choice Feminini,1,family_group,Lady Choice Feminini,,,,,,,,
FAM04-124,Flushable Feminine Intimate,1,family_group,Flushable Feminine Intimate,B078RYNNPS,"Rael Gentle Feminine Wipes, Intimate Care with pH Level, Flushable (30 Ct)",7173,3000,1,0.0,False,Feminine Wipes
FAM04-125,ct Flushable Wipes,1,family_group,ct Flushable Wipes,B0D328ZWJW,"The Honest Company Flushable Wipes, Hypoallergenic, Tropical Leaves, 126ct",179,30000,3,99.4,True,Personal Cleansing Wipes
FAM04-126,Lucky Facial Tissues,1,family_group,Lucky Facial Tissues,B0FK9SP67N,"Grace Yonks Cute Tissue Box Cover Square - Pink & Blue 8 Ball “Feeling Lucky” Design 5.2"" PU Leather Holder for Vanity, Desk, or Bathroom Counter - Cube Case for Facial Tissues(004)",209574,0,1,0.0,False,Tissue Holders
FAM04-127,Hydrocortisone Anti Itch,1,family_group,Hydrocortisone Anti Itch,B07J3GCHXQ,"Amazon Basics Max Strength Anti-Itch Cream, Hydrocortisone 1% Intensive Healing Formula, Itch Relief for Bug Bites, Eczema, Psoriasis, Poison Ivy, Oak and Sumac, 1 ounce (Previously Amazon Basic Care)",0,20000,2,64.6,True,Cortisone Treatments
FAM04-128,oz Triple Antibiotic,1,family_group,oz Triple Antibiotic,B00164IIUI,"Neosporin Original Triple Antibiotic Ointment, 0.5 oz",211,40000,39,95.6,True,Ointments
FAM04-129,First Aid Anitbiotic,1,family_group,First Aid Anitbiotic,,,,,,,,
FAM04-130,oz First Aid,1,family_group,oz First Aid,B09HHDW53K,"Amazon Basics Hydrogen Peroxide Topical Solution USP, First Aid Antiseptic for Cuts, Scrapes and Wound Disinfection, 32 fl oz, 1-Pack",3,40000,1,97.6,True,Wound Care & Dressings
FAM04-131,BEAU Antiseptic Spray,1,family_group,BEAU Antiseptic Spray,,,,,,,,
FAM04-132,SM Wish Elastic,1,family_group,SM Wish Elastic,,,,,,,,
FAM04-133,Wish Gauze Bandage,1,family_group,Wish Gauze Bandage,,,,,,,,
FAM04-134,Wish Ankle Support,1,family_group,Wish Ankle Support,,,,,,,,
FAM04-135,Wish Elbow Support,1,family_group,Wish Elbow Support,,,,,,,,
FAM04-136,Wish Hand Support,1,family_group,Wish Hand Support,B09WTX1YDV,Ronglry Ukraine Bracelet Hand Braided Support Ukraine Bracelets Stand with Ukrainian Flag Wristband Adjustable Woven Blue and Yellow Pray Wish Ukraine Armband Ukrainian Gifts for Women Men A,0,0,1,0.0,False,Link
FAM04-137,Wish Knee Support,1,family_group,Wish Knee Support,B0C68VL5VS,"VeJerKK Christmas Women Athletic Knee High Socks,Merry Xmas Wish Fir Tree,Compression Socks for Support Hiking Travel,Green Red 18-20 inch",15947822,0,0,0.0,False,Athletic Socks
FAM04-138,SM Wish Performance,1,family_group,SM Wish Performance,,,,,,,,
FAM04-139,Wish Performance HD,3,family_group,Wish Performance HD,B0GQ3PXDDP,"Car windshield wipers for Toyota Wish I,HD Streak-Free Wiper Blades with 6-Layer UV-Resistant Strips - Durable All-Season Performance for Clear Vision",4156819,0,0,0.0,False,Blades
FAM04-140,Wish Wrist Support,1,family_group,Wish Wrist Support,B09MD3D3WF,"LONNAONE Wrist Rest Support Mouse Pad,Ergonomic Memory Foam Mouse Mat 9x10in Non-Slip Rubber Base for Computer, Laptop(Wish Girl)",45954,0,1,0.0,False,Mouse Pads
FAM04-141,Chest Rub,1,family_group,Chest Rub,B07CP2TV4L,"Vicks VapoRub, Lavender Scent, Cough Suppressant, Topical Chest Rub & Analgesic Ointment, Medicated Vicks Vapors, Relief from Cough Due to Cold, Aches & Pains, 1.76oz (Pack of 36)",1703,0,0,0.0,False,Chest Rubs
FAM04-142,Witch Hazel Solution,1,family_group,Witch Hazel Solution,B00BEUAZTG,"Acne Free 3 Step 24 Hour Acne Treatment Kit - Clearing System w Oil Free Acne Cleanser, Witch Hazel Toner, & Oil Free Acne Lotion - Acne Solution w/Benzoyl Peroxide for Teens and Adults - Original",8913,2000,24,79.5,True,Facial Kits
FAM04-143,Ice Gel,1,family_group,Ice Gel,B01M06AQLF,"Healthy Packers Ice Packs for Lunch Boxes & Coolers, Slim Reusable 4-Pack",56,30000,19,56.5,False,Coolers
FAM04-144,Pillow Spray Lavender,1,family_group,Pillow Spray Lavender,B0855CRYXP,"Muse Apothecary Pillow Ritual - Aromatic, Calming and Relaxing Pillow Mist, Linen and Fabric Spray - Infused with Natural Aromatherapy Essential Oils - 4 oz, Fleur du Lavender",1885,4000,1,0.0,False,Mists & Hydrosols
FAM04-145,Days Pill Box,1,family_group,Days Pill Box,B0DY7XZ9Q4,"Pillex AM & PM Pill Organizer 7 Days, Weekly Pill Case 2 Times a Day, Pill Box 7 Day, Medicine Pill Organizer for Travel, Vitamins, Fish Oils, Supplements",3387,0,1,0.0,False,Pill Organizers
FAM04-146,BEAU AM PM,1,family_group,BEAU AM PM,,,,,,,,
FAM04-147,AM PM Pill,1,family_group,AM PM Pill,B0BFRTM2R5,"Amazon Basic Care 7-Day AM/PM Pill Organizer, Medication Planner with Large Compartments for Tablets, Blue and Clear Lids",163,0,1,88.6,True,Pill Organizers
FAM04-148,Single Row Pill,1,family_group,Single Row Pill,B08Z3ND8KC,DOITOOL Weekly Pill Organizer Travel Case Single Row Medicine Storage Box Portable 7 Day Pill Container Piano Keyboard Shape Lightweight and Medication 3 Pack,677684,0,1,0.0,False,Pill Organizers
FAM04-149,Weekly Pill Box,2,family_group,Weekly Pill Box,B0CZLFCN1W,"AUVON XL Weekly Pill Organizer 2 Times a Day, Pill Box 7 Day with One-Side Large Openings for Easy to Use, Gray AM PM Pill Case for Medication, Vitamins, Fish Oils, Supplements",269,0,1,0.0,False,Pill Organizers
