ItemCode,Description,CasePack,Source,Search Query,Best ASIN,Matched Title,BSR,Monthly Sold,Seller Count,Amazon Present %,Amazon Is Buybox,Category
FAM01-038,Ariel Powder Downy,3,family_group,Ariel Powder Downy,B0FXNPJ6W4,"Ariel Laundry Detergent Powder, with Freshness of Downy Scent, Laundry Detergent for Deep Cleaning & Tough Stains, 4.3 kg, 96 Loads",4492,8000,4,68.4,True,Powder Detergent
FAM01-039,Ariel Powder Regular,1,family_group,Ariel Powder Regular,B0DCSL5K4H,Ariel Professional Washing Powder Laundry Detergent Regular - 100 Wash,0,0,0,0.0,False,
FAM01-040,250gm Roma Detergent,1,family_group,250gm Roma Detergent,,,,,,,,
FAM01-041,Roma Powder Detergent,2,family_group,Roma Powder Detergent,B0GWRNWH3V,"Laundry Detergent Powder, Powder Form, for Laundry Cleaning, 11 Lbs Roma",117548,50,0,0.0,False,Powder Detergent
FAM01-042,250gm Foca Detergent,1,family_group,250gm Foca Detergent,,,,,,,,
FAM01-043,500gm Foca Laundry,1,family_group,500gm Foca Laundry,,,,,,,,
FAM01-044,Foca Detergent Powder,1,family_group,Foca Detergent Powder,B00KCOJH08,"Foca, Biodegradable Powder Laundry Detergent, Phosphate Free, 5 Kg, 11.02 lb",1090524,50,9,0.0,False,Powder Detergent
FAM01-045,Foca Powder,1,family_group,Foca Powder,B00KCOJH08,"Foca, Biodegradable Powder Laundry Detergent, Phosphate Free, 5 Kg, 11.02 lb",1090524,50,9,0.0,False,Powder Detergent
FAM01-046,250gm Blanca Nieves,1,family_group,250gm Blanca Nieves,,,,,,,,
FAM01-047,Ace Powder Regular,1,family_group,Ace Powder Regular,,,,,,,,
FAM01-048,250gm Tide Bar,1,family_group,250gm Tide Bar,,,,,,,,
FAM01-049,SDOP Ajax Pods,1,family_group,SDOP Ajax Pods,,,,,,,,
FAM01-050,Tide Pods Ultra,1,family_group,Tide Pods Ultra,B0BJMX9HQ5,"Tide 4-n-1 Ultra Oxi PODS Laundry Detergent Pacs, 57 Count, HE Compatible, Built in Pre-treater for Stains",863,10000,10,97.9,True,Detergent Pacs & Tablets
FAM01-051,Downy Unstoppable,1,family_group,Downy Unstoppable,B015GPOROI,"Ultra Downy 88999 13.2 Oz Downy Unstoppable Dreams Scent Beads,Pack of 2",0,0,0,0.0,False,Fabric Deodorizer
FAM01-052,LAUNDRY Downy Unstoppable,1,family_group,LAUNDRY Downy Unstoppable,,,,,,,,
FAM01-053,Downy Beads Unstoppales,1,family_group,Downy Beads Unstoppales,,,,,,,,
FAM01-054,Display Downy Beads,1,family_group,Display Downy Beads,,,,,,,,
FAM01-055,Downy Scent Booster,1,family_group,Downy Scent Booster,B0FGDQ5BT9,"Downy Unstopables Unlimited Collection In-Wash Laundry Scent Booster Beads, No. 26, Fine Fragrance, Long-Lasting Fresh Scent Beads, 10.7 oz",94,6000,2,89.3,False,Fabric Deodorizer
FAM01-056,Downy Beads Unstoppables,3,family_group,Downy Beads Unstoppables,B0052456US,"Downy Unstoppables In-Wash Scent Booster Beads, Fresh Scent, 375 g",131,0,46,67.4,False,Fabric Deodorizer
FAM01-057,Suavitel Dryer Sheets,4,family_group,Suavitel Dryer Sheets,B081DH58ZM,"SUAVITEL Complete Dryer Sheets, Field Flowers, 420 Sheets Total (70 Sheets|Case of 6) | Compare to Dryer Balls | Household Supplies | Laundry Scent Boosters, Laundry Sheets & Laundry Softener (139375)",28013,800,15,99.0,True,Dryer Sheets
FAM01-058,Bounce Dryer Sheets,1,family_group,Bounce Dryer Sheets,B0B7CQKP5Z,"Bounce Pet Hair and Lint Guard Mega Dryer Sheets with 3X Pet Hair Fighters, Fresh Scent, 180 Count",322,30000,21,99.5,True,Dryer Sheets
FAM01-059,Downy Beads Cool,1,family_group,Downy Beads Cool,B0CCGKY4MP,"Downy Cool Cotton In-Wash Laundry Scent Booster Beads, 24 oz, laundry scent beads, Long-lasting Freshness",5112,6000,11,99.6,True,Fabric Deodorizer
FAM01-060,Downy Beads Meadow,1,family_group,Downy Beads Meadow,B0D5P324R6,"Downy Blends In-Wash Laundry Scent Booster Beads, Meadow Rain Scent, 13 OZ, Fabric Sottener Beads and Freshness",26280,600,1,88.6,True,Fabric Deodorizer
FAM01-061,Gain Beads Odor,1,family_group,Gain Beads Odor,B0CCGK1F86,"Gain In-Wash Laundry Scent Booster Beads Long-Lasting Fresh Scent Beads All Day Freshness and Odor Protection, Original Scent, 24 oz (Packaging May Vary)",1224,10000,21,98.6,True,Fabric Deodorizer
FAM01-062,Gain Beads Super,1,family_group,Gain Beads Super,B0DZZBXNLD,"Gain In-Wash Laundry Scent Booster Beads Long-Lasting Fresh Scent Beads All Day Freshness and Odor Protection, Super Fresh Blast Scent, 21.1 oz (Packaging May Vary)",6536,4000,3,98.4,True,Fabric Deodorizer
FAM01-063,Downy Aroma Floral,1,family_group,Downy Aroma Floral,B006FKRO62,Downy Aroma Floral (1),747479,0,8,0.0,False,Liquid Detergent
FAM01-064,Downy Amanecer,1,family_group,Downy Amanecer,,,,,,,,
FAM01-065,Downy Floral,1,family_group,Downy Floral,B0F8TV7LLC,"Downy Woodpecker Wall Art Print Poster, Floral Bird Tree Branch Nature Bedroom Bathroom Restroom Decor 157A (Downy Woodpecker, 18x24 inches, Unframed)",1398166,0,0,0.0,False,Posters & Prints
FAM01-066,Downy Black Elegance,2,family_group,Downy Black Elegance,,,,,,,,
FAM01-067,Downy Liquid April,1,family_group,Downy Liquid April,B0C8XBKZYG,"Downy Liquid Fabric Softener, April Fresh 2-in-1 Fresh & Soft, 140 Fl Oz, 190 Loads, Fabric Conditioner For Freshness And Softness",136,60000,13,99.3,True,Liquid Fabric Softener
FAM01-068,Downy Fresh Lavender,1,family_group,Downy Fresh Lavender,B0FX3F5L85,"Febreze Plug in Air Freshener, Odor-Fighting Scented Oil Refill, Twilight Lavender and Downy April Fresh Scents, 4 Refills",624,5000,2,94.7,True,Electric
FAM01-069,Downy Fresh Sweet,1,family_group,Downy Fresh Sweet,B0BVQK56YZ,Downy Fresh Sweet Summer 1480ml,214667,50,11,0.0,False,Liquid Detergent
FAM01-070,Downy Tango Passion,1,family_group,Downy Tango Passion,,,,,,,,
FAM01-071,Downy Romance,1,family_group,Downy Romance,B005APX0N4,"Downy Fabric Softener, Romance, 800 ml",927649,0,2,0.0,False,Liquid Fabric Softener
FAM01-072,Downy Softener April,1,family_group,Downy Softener April,B0C8XBKZYG,"Downy Liquid Fabric Softener, April Fresh 2-in-1 Fresh & Soft, 140 Fl Oz, 190 Loads, Fabric Conditioner For Freshness And Softness",136,60000,13,99.3,True,Liquid Fabric Softener
FAM01-073,RENETFOS Suavitel Fabric,2,family_group,RENETFOS Suavitel Fabric,,,,,,,,
FAM01-074,Suavitel Fabric Softener,14,family_group,Suavitel Fabric Softener,B0C3RWB93B,"Suavitel Complete Liquid Fabric Softener, Field Flowers Scent, 100 fl oz",1702,9000,3,89.8,True,Liquid Fabric Softener
FAM01-075,Suavitel Fresca Primavera,1,family_group,Suavitel Fresca Primavera,B07939L3HR,"Product Of Suavitel, Fresca Primavera Fabric Softener, Count 1 - Fabric Softener / Grab Varieties & Flavors",692486,0,8,0.0,False,Liquid Fabric Softener
FAM01-076,Suavitel Aroma De,2,family_group,Suavitel Aroma De,,,,,,,,
FAM01-077,Suavitel Primavera,1,family_group,Suavitel Primavera,B07939L3HR,"Product Of Suavitel, Fresca Primavera Fabric Softener, Count 1 - Fabric Softener / Grab Varieties & Flavors",692486,0,8,0.0,False,Liquid Fabric Softener
FAM01-078,Suavitel Anochecer,1,family_group,Suavitel Anochecer,B074WBJTBR,Suavitel Cuidado Superior 850ml Anochecer Pack (2),0,0,0,0.0,False,Liquid Fabric Softener
FAM01-079,Foca Fabric Softener,1,family_group,Foca Fabric Softener,,,,,,,,
FAM01-080,LAUNDRY FT72 Final,1,family_group,LAUNDRY FT72 Final,,,,,,,,
FAM01-081,Final Touch Fabric,1,family_group,Final Touch Fabric,B07BGLM4R6,Spring Fresh Ultra Liquid Fabric Softener with WeaveShield Fabric Care Technology by Final Touch | Fabric Softener + Conditioner | Concentrated Formula | Works in All Standard & HE Washing Machines,173649,0,32,57.1,False,Liquid Fabric Softener
FAM01-082,Fab Fabric Refresher,1,family_group,Fab Fabric Refresher,,,,,,,,
FAM01-083,RENETFOS Downy Purifying,1,family_group,RENETFOS Downy Purifying,,,,,,,,
FAM01-084,Downy Exotic,1,family_group,Downy Exotic,,,,,,,,
FAM01-085,Xtra Fabric Softener,2,family_group,Xtra Fabric Softener,B0D87RR5RQ,"DedCool, Dryer Sheets in Xtra Milk, Fabric Softener, 40ct",3861,8000,1,0.0,False,Dryer Sheets
FAM01-086,Fabuloso Lavender,2,family_group,Fabuloso Lavender,B0BYLN716Y,"Fabuloso 2X All-Purpose Cleaner, Lavender Scent, 56 fl oz",270,20000,5,79.9,True,All-Purpose Cleaners
FAM01-087,Fabuloso Passion Fruits,2,family_group,Fabuloso Passion Fruits,B00U1SI8V4,Fabuloso Passion of Fruits Multi-purpose Cleaner 16.9 Fl Oz (2),25972,1000,123,0.0,False,All-Purpose Cleaners
FAM01-088,Fabuloso Orange Baking,1,family_group,Fabuloso Orange Baking,B0DHD4QP33,"Fabuloso All Purpose Liquid Cleaner Variety Set of 6, Includes Lemon, Lavender, Pine, Orange with Baking Soda, Apple with Vinegar and Sparkling Citrus, 16.9 Ounce Each",0,0,0,0.0,False,All-Purpose Cleaners
FAM01-089,Fabulo Lemon,1,family_group,Fabulo Lemon,,,,,,,,
FAM01-090,CLEANING PRODUCTS so,1,family_group,CLEANING PRODUCTS so,B08VHB69TX,"All our products go through extensive quality checks to provide excellent performance. You will enjoy superior power, durability, and performance with our pressure washer. Clean Any Surface Water jet wand is ideal for cleaning any surface including wood, car, glass, concrete, window, tires, driveways, and more so you can keep your home clean the easy way. Durable Sturdy Build We only use durable and lightweight materials to bring you the sprinkler stick that is strong enough to handle even daily use in the long run, while providing more control and stability, very suitable for any family. Easily Control of Two Nozzles The Jet Stream: Concentrate full force and efforts to rinse stubborn stains of cars or mold of wood fences by producing great watering impact. The fan spray: Large area coverage and balanced water spraying for garden, lawn or flowers watering. Specification: Color: Blue Material: Stainless steel tube / Copper Nozzle head / EVA handle We are committed to providing the best customer service, as long as customers raise any problems, we will come up with solutions.",0,0,2,0.0,False,Accessories
FAM01-091,Fabuloso Baking Soda,1,family_group,Fabuloso Baking Soda,B01GBYJVJO,Fabuloso with Baking Soda Citrus and Fruits (56 Oz),40322,100,71,95.4,False,All-Purpose Cleaners
FAM01-092,Fabuloso Ocean Paradise,1,family_group,Fabuloso Ocean Paradise,B0FT77YZTS,"Fabuloso, Ocean Paradise, Multi-Purpose Cleaner, All-Surface Cleaning, Long-Lasting Fragrance, 28 Fl Oz, Pack of 2",51251,300,5,0.0,False,All-Purpose Cleaners
FAM01-093,Fabuloso Tropical Scent,1,family_group,Fabuloso Tropical Scent,B081DHR391,"Fabuloso 2X Multi-Purpose Cleaner, No Rinse Floor Cleaner, Long-Lasting Freshness, Tropical Spring Scent, 56 fl oz",572806,0,5,90.1,False,All-Purpose Cleaners
FAM01-094,Fabuloso Watermelon,1,family_group,Fabuloso Watermelon,B0CFG6DLYD,"Fabuloso Multi-Purpose Cleaner and Floor Cleaner, 2X Concentrated Formula, Long-Lasting Freshness, Watermelon Scent, 56 fluid ounces",270,6000,2,73.2,True,All-Purpose Cleaners
FAM01-095,Fabulo Fresh Winter,1,family_group,Fabulo Fresh Winter,,,,,,,,
FAM01-096,so Fabuloso Lavender,1,family_group,so Fabuloso Lavender,,,,,,,,
FAM01-097,Fabuloso Spring Fresh,1,family_group,Fabuloso Spring Fresh,B0BYLQ7BWW,"Fabuloso 2X All-Purpose Cleaner, Spring Fresh Scent, 56 fl oz",270,10000,2,82.6,True,All-Purpose Cleaners
FAM01-098,Clorox Disinfecting Wipes,3,family_group,Clorox Disinfecting Wipes,B00HSC9F2C,"Clorox Disinfecting Wipes Back to School Variety Pack, 75 Count Each, Pack of 3 (Package May Vary)",19,100000,3,98.3,True,Disinfectant Wipes
FAM01-099,Clorox Disinfecting Bathroom,1,family_group,Clorox Disinfecting Bathroom,B09PZLN5ZF,"Clorox Disinfecting All-Purpose Cleaner, 32 fl. Oz., and Bathroom Cleaner, Bleach Free, Household Essentials, Cleans Dirt and Grime Off Most Surfaces and Countertops, 32 fl. oz.",514,40000,12,63.3,True,All-Purpose Cleaners
FAM01-100,Clorox Disinfecting Bleach,3,family_group,Clorox Disinfecting Bleach,B08BKR9YT6,"Clorox Disinfecting Wipes, Fresh Scent, 75 Count, 3 Pack",408,40000,44,84.5,True,Disinfectant Wipes
FAM01-101,Clorox Disinfecting All,1,family_group,Clorox Disinfecting All,B09PZLN5ZF,"Clorox Disinfecting All-Purpose Cleaner, 32 fl. Oz., and Bathroom Cleaner, Bleach Free, Household Essentials, Cleans Dirt and Grime Off Most Surfaces and Countertops, 32 fl. oz.",514,40000,12,63.3,True,All-Purpose Cleaners
FAM01-102,Multisurface,1,family_group,Multisurface,B0CTQQ26YM,ARTISTRO Silver Dual-Tip Acrylic Paint Pens - Set of 2,178,100,2,0.0,False,Pens & Markers
FAM01-103,Clorox Bleach Regular,1,family_group,Clorox Bleach Regular,B012647L8G,"Clorox Control Bleach Packs Regular Laundry Packs, 12 Count",1876,10000,9,80.1,True,Bleach
FAM01-104,Oz Clorox Bleach,1,family_group,Oz Clorox Bleach,B00W5D1MDE,"Clorox Toilet Bowl Cleaner Clinging Bleach Gel, Kills 99.9% of Bacteria and Viruses, Ocean Mist, 24 Fl Oz, Pack of 2",34,100000,10,95.1,True,Toilet Cleaners
FAM01-105,Clorox Color,1,family_group,Clorox Color,B007ZM1384,"Clorox 2 Laundry Stain Remover and Color Booster Pack, 40 Count",2547,10000,16,93.9,True,Stain Removers
FAM01-106,Clorox Bleach Original,2,family_group,Clorox Bleach Original,B0014D0SCW,"Clorox Clean-Up Multi-Surface Cleaner with Bleach, Original, Spray Bottle, 32 Fl Oz. (Pack May Vary)",18294,6000,1,49.4,False,All-Purpose Cleaners
FAM01-107,Clorox Bleach Bleach,1,family_group,Clorox Bleach Bleach,B00W5D1MDE,"Clorox Toilet Bowl Cleaner Clinging Bleach Gel, Kills 99.9% of Bacteria and Viruses, Ocean Mist, 24 Fl Oz, Pack of 2",34,100000,10,95.1,True,Toilet Cleaners
FAM01-108,Clorox Bleach Ocean,1,family_group,Clorox Bleach Ocean,B00W5D1MDE,"Clorox Toilet Bowl Cleaner Clinging Bleach Gel, Kills 99.9% of Bacteria and Viruses, Ocean Mist, 24 Fl Oz, Pack of 2",34,100000,10,95.1,True,Toilet Cleaners
FAM01-109,Lysol Disinfecting Wipes,5,family_group,Lysol Disinfecting Wipes,B0BNNVT2VH,"Lysol Disinfecting Wipes, Cleaner, Lemon + Mango + Linen, 80 ct. (4 Pack)",72,100000,11,83.3,True,Disinfectant Wipes
FAM01-110,,1,family_group,,,,,,,,,
FAM01-111,Lysol Disinfectant Spray,1,family_group,Lysol Disinfectant Spray,B07RHTQP68,"Lysol All Purpose Cleaner Spray, Disinfectant, Mango, 32oz",55,50000,6,73.1,True,All-Purpose Cleaners
FAM01-112,Lysol Trigger Multi,1,family_group,Lysol Trigger Multi,B0B9HYBH44,"Lysol Multi-Purpose Cleaner - Trigger Pet Solutions Citrus Scent,32 FL Oz (Pack of 4)",0,0,3,0.0,False,
FAM01-113,Lysol Trigger Brand,1,family_group,Lysol Trigger Brand,,,,,,,,
FAM01-114,Tilex Trigger Fresh,1,family_group,Tilex Trigger Fresh,,,,,,,,
FAM01-115,Tilex Trigger Mold,1,family_group,Tilex Trigger Mold,,,,,,,,
FAM01-116,Krud Kutter Trigger,1,family_group,Krud Kutter Trigger,B000F6UHDY,"KRUD KUTTER MR32 The Must For Rust, 32-Ounce Trigger Spray",94057,100,2,60.0,False,All-Purpose Cleaners
FAM01-117,Mistolin All Purpose,17,family_group,Mistolin All Purpose,B008G03YBS,"Mistolin All Purpose Cleaner Lavender, 128 Fl Oz",10937,1000,12,93.2,True,All-Purpose Cleaners
FAM01-118,MIST64 Mistolin Mistolin,1,family_group,MIST64 Mistolin Mistolin,,,,,,,,
FAM01-119,Windex Trigger Blue,1,family_group,Windex Trigger Blue,B09HV7XV99,"Windex Refill Original Blue Glass and Window Cleaner Bottles + 1 Reusable Spray Trigger, Surface Cleaning Spray, Original Blue Scent, 32 Fl Oz (Pack of 3)",65,400,13,81.0,False,Glass Cleaners
FAM01-120,Bagi Anti Virus,1,family_group,Bagi Anti Virus,,,,,,,,
FAM01-121,Bagi Shumanit Cold,1,family_group,Bagi Shumanit Cold,B078XLN46Y,BAGI SHUMANIT - Cold Grease Remover. Spray for The immediate Removal of Stubborn and Burnt fats/Grease,25906,1000,9,0.0,False,All-Purpose Cleaners
FAM01-122,LLA Bagi AntiViral,1,family_group,LLA Bagi AntiViral,,,,,,,,
FAM01-123,OdoBan Odor Control,1,family_group,OdoBan Odor Control,B00L254BSE,"OdoBan Professional Cleaning and Odor Control Solutions, Ready-to-Use Biostain and Odor Remover, Made in the USA, 1 Gallon",25310,500,1,92.5,True,Stain Removers
FAM01-124,Easy Off Oven,1,family_group,Easy Off Oven,B09DDFRQ8Q,"Easy Off Fume Free Oven Cleaner for Ovens & Air Fryers, 24oz",3299,10000,4,83.1,True,Oven & Grill Cleaners
FAM01-125,Murphy Oil Liquid,2,family_group,Murphy Oil Liquid,B00VF045QE,"Murphy Oil Original Formula Oil Soap Liquid, 16 oz-2 pk",20716,200,39,79.7,False,Soaps
FAM01-126,Raid Ant Baits,1,family_group,Raid Ant Baits,B01DIOY0S2,"Raid Ant Killer Baits, Indoor Ant Control, Child Resistant, 8 Count",29,30000,39,74.6,True,Baits & Lures
FAM01-127,Raid Ant Roach,8,family_group,Raid Ant Roach,B00NES7LMU,"Raid Ant & Roach Killer Bug Spray, Fragrance Free, 17.5 oz, 2 Count",25,40000,16,80.0,True,Sprays
FAM01-128,CLEANING Raid Ant,1,family_group,CLEANING Raid Ant,,,,,,,,
FAM01-129,Combat Bait Ant,1,family_group,Combat Bait Ant,B0CF14DZS5,"Combat Max 2in1 Ant Bait Station, Indoor & Outdoor Use, 4 Count",128,10000,9,97.5,True,Baits & Lures
FAM01-130,Combat Max Roach,1,family_group,Combat Max Roach,B000KL1LDE,"Combat Max 12 Month Roach Killing Bait, Small Roaches, Kill Nest, 18 Count",28,30000,280,97.4,True,Baits & Lures
FAM01-131,Ajax Multi Purpose,1,family_group,Ajax Multi Purpose,B004EHZ7NA,"Ajax Oxy Powder Cleanser with Bleach, Scratch-Free Formula, 21 oz",53758,50,6,94.5,False,Bleach
FAM01-132,ESOPRUP Ajax16 Ajax,1,family_group,ESOPRUP Ajax16 Ajax,,,,,,,,
FAM01-133,Ajax Cleanser Powder,2,family_group,Ajax Cleanser Powder,B0C5JX325Q,Ajax Powder Cleanser with Bleach - 21 ounce (Pack of 12),7013,5000,6,99.5,True,All-Purpose Cleaners
FAM01-134,Comet Cleanser Powder,3,family_group,Comet Cleanser Powder,B0FC6D38FZ,"1 Pack Silicone Powder Cleanser Lids Compatible with Bar Keepers Friend, Comet, Ajax Powder Cleanser (12 oz & 21oz), Moisture Resistance, Cleanser Accessory to Keep Powder Dry (Blue)",9857,300,1,0.0,False,Storage & Transport
FAM01-135,Kingsford Grill Oven,1,family_group,Kingsford Grill Oven,B0CXVDN547,"Kingsford and 409 Grill and Oven Cleaner Pack, Lemon Fresh, 14.5 Oz Each",402711,0,1,72.5,True,Oven & Grill Cleaners
FAM01-136,1Gl Heavy Duty,1,family_group,1Gl Heavy Duty,B07V6GXR6K,"Permatex Grez Off Heavy Duty Degreaser, 4/1GL",2221800,0,0,0.0,False,Degreasers
